"REF_DATE","GEO","DGUID","Products","Variables","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Quebec","2016A000224","Graphite (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277421225","7.86.2","11045","","","","0"
"2019","Quebec","2016A000224","Graphite (tonnes)","Closing inventories","Tonnes","287","units","0","v1277421226","7.86.3","","x","","","0"
"2019","Quebec","2016A000224","Graphite (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277421227","7.87.4","","x","","","0"
"2019","Quebec","2016A000224","Gypsum (tonnes)","Quantity produced","Tonnes","287","units","0","v1277421228","7.88.1","0","","","","0"
"2019","Quebec","2016A000224","Gypsum (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277421229","7.88.2","0","","","","0"
"2019","Quebec","2016A000224","Gypsum (tonnes)","Closing inventories","Tonnes","287","units","0","v1277421230","7.88.3","0","","","","0"
"2019","Quebec","2016A000224","Gypsum (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277421231","7.89.4","0","","","","0"
"2019","Quebec","2016A000224","Gypsum anhydrite (tonnes)","Quantity produced","Tonnes","287","units","0","v1277421235","7.90.1","0","","","","0"
"2019","Quebec","2016A000224","Gypsum anhydrite (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277421236","7.90.2","0","","","","0"
"2019","Quebec","2016A000224","Gypsum anhydrite (tonnes)","Closing inventories","Tonnes","287","units","0","v1277421237","7.90.3","0","","","","0"
"2019","Quebec","2016A000224","Gypsum anhydrite (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277421238","7.91.4","0","","","","0"
"2019","Quebec","2016A000224","Marl (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420975","7.100.1","0","","","","0"
"2019","Quebec","2016A000224","Marl (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420976","7.100.2","0","","","","0"
"2019","Quebec","2016A000224","Marl (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420977","7.100.3","0","","","","0"
"2019","Quebec","2016A000224","Marl (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420978","7.101.4","0","","","","0"
"2019","Quebec","2016A000224","Mica (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420979","7.102.1","","x","","","0"
"2019","Quebec","2016A000224","Mica (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420980","7.102.2","","x","","","0"
"2019","Quebec","2016A000224","Mica (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420981","7.102.3","","x","","","0"
"2019","Quebec","2016A000224","Mica (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420982","7.103.4","","x","","","0"
"2019","Quebec","2016A000224","Peat (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420987","7.106.1","311953","","","","0"
"2019","Quebec","2016A000224","Peat (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420988","7.106.2","431394","","","","0"
"2019","Quebec","2016A000224","Peat (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420989","7.106.3","211689","","","","0"
"2019","Quebec","2016A000224","Peat (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420990","7.107.4","91589","","","","0"
"2019","Quebec","2016A000224","Potash, muriate of potash (MOP) (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420997","7.110.1","0","","","","0"
"2019","Quebec","2016A000224","Potash, muriate of potash (MOP) (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420998","7.110.2","0","","","","0"
"2019","Quebec","2016A000224","Potash, muriate of potash (MOP) (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420999","7.110.3","0","","","","0"
"2019","Quebec","2016A000224","Potash, potassium oxide (K2O) (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420991","7.108.1","0","","","","0"
"2019","Quebec","2016A000224","Potash, potassium oxide (K2O) (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420992","7.108.2","0","","","","0"
"2019","Quebec","2016A000224","Potash, potassium oxide (K2O) (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420993","7.108.3","0","","","","0"
"2019","Quebec","2016A000224","Potash, muriate of potash (MOP) (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277421000","7.111.4","0","","","","0"
"2019","Quebec","2016A000224","Potassium sulphate (tonnes)","Quantity produced","Tonnes","287","units","0","v1277421001","7.112.1","0","","","","0"
"2019","Quebec","2016A000224","Potassium sulphate (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277421002","7.112.2","0","","","","0"
"2019","Quebec","2016A000224","Potassium sulphate (tonnes)","Closing inventories","Tonnes","287","units","0","v1277421003","7.112.3","0","","","","0"
"2019","Quebec","2016A000224","Potassium sulphate (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277421004","7.113.4","0","","","","0"
"2019","Quebec","2016A000224","Pumice (tonnes)","Quantity produced","Tonnes","287","units","0","v1277421005","7.114.1","0","","","","0"
"2019","Quebec","2016A000224","Pumice (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277421006","7.114.2","0","","","","0"
"2019","Quebec","2016A000224","Pumice (tonnes)","Closing inventories","Tonnes","287","units","0","v1277421007","7.114.3","0","","","","0"
"2019","Quebec","2016A000224","Pumice (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277421008","7.115.4","0","","","","0"
"2019","Quebec","2016A000224","Salt (tonnes)","Quantity produced","Tonnes","287","units","0","v1277421009","7.116.1","","x","","","0"
"2019","Quebec","2016A000224","Salt (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277421010","7.116.2","","x","","","0"
"2019","Quebec","2016A000224","Salt (tonnes)","Closing inventories","Tonnes","287","units","0","v1277421011","7.116.3","","x","","","0"
"2019","Quebec","2016A000224","Salt, fine vaccum (tonnes)","Quantity produced","Tonnes","287","units","0","v1277421012","7.117.1","0","","","","0"
"2019","Quebec","2016A000224","Salt, fine vaccum (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277421013","7.117.2","0","","","","0"
"2019","Quebec","2016A000224","Salt, fine vaccum (tonnes)","Closing inventories","Tonnes","287","units","0","v1277421014","7.117.3","0","","","","0"
"2019","Quebec","2016A000224","Salt, in brine (tonnes)","Quantity produced","Tonnes","287","units","0","v1277421015","7.118.1","0","","","","0"
"2019","Quebec","2016A000224","Salt, in brine (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277421016","7.118.2","0","","","","0"
"2019","Quebec","2016A000224","Salt, in brine (tonnes)","Closing inventories","Tonnes","287","units","0","v1277421017","7.118.3","0","","","","0"
"2019","Quebec","2016A000224","Salt, rock (tonnes)","Quantity produced","Tonnes","287","units","0","v1277421018","7.119.1","","x","","","0"
"2019","Quebec","2016A000224","Salt, rock (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277421019","7.119.2","","x","","","0"
"2019","Quebec","2016A000224","Salt, rock (tonnes)","Closing inventories","Tonnes","287","units","0","v1277421020","7.119.3","","x","","","0"
"2019","Quebec","2016A000224","Salt (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277421022","7.120.4","","x","","","0"
"2019","Quebec","2016A000224","Salt, fine vaccum (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277421023","7.121.4","0","","","","0"
"2019","Quebec","2016A000224","Salt, in brine (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277421024","7.122.4","0","","","","0"
"2019","Quebec","2016A000224","Salt, rock (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277421025","7.123.4","","x","","","0"
"2019","Quebec","2016A000224","Serpentine (tonnes)","Quantity produced","Tonnes","287","units","0","v1277421040","7.130.1","0","","","","0"
"2019","Quebec","2016A000224","Serpentine (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277421041","7.130.2","0","","","","0"
"2019","Quebec","2016A000224","Serpentine (tonnes)","Closing inventories","Tonnes","287","units","0","v1277421042","7.130.3","0","","","","0"
"2019","Quebec","2016A000224","Serpentine (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277421043","7.131.4","0","","","","0"
"2019","Quebec","2016A000224","Soapstone, pyrophyllite and talc (tonnes)","Quantity produced","Tonnes","287","units","0","v1277421044","7.132.1","","x","","","0"
"2019","Quebec","2016A000224","Soapstone, pyrophyllite and talc (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277421045","7.132.2","","x","","","0"
"2019","Quebec","2016A000224","Soapstone, pyrophyllite and talc (tonnes)","Closing inventories","Tonnes","287","units","0","v1277421046","7.132.3","0","","","","0"
"2019","Quebec","2016A000224","Soapstone, pyrophyllite and talc  (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277421047","7.133.4","","x","","","0"
"2019","Quebec","2016A000224","Sodium sulphate (tonnes)","Quantity produced","Tonnes","287","units","0","v1277421048","7.134.1","0","","","","0"
"2019","Quebec","2016A000224","Sodium sulphate (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277421049","7.134.2","0","","","","0"
"2019","Quebec","2016A000224","Sodium sulphate (tonnes)","Closing inventories","Tonnes","287","units","0","v1277421050","7.134.3","0","","","","0"
"2019","Quebec","2016A000224","Sodium sulphate (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277421051","7.135.4","0","","","","0"
"2019","Quebec","2016A000224","Wollastonite (tonnes)","Quantity produced","Tonnes","287","units","0","v1277421084","7.150.1","0","","","","0"
"2019","Quebec","2016A000224","Wollastonite (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277421085","7.150.2","0","","","","0"
"2019","Quebec","2016A000224","Wollastonite (tonnes)","Closing inventories","Tonnes","287","units","0","v1277421086","7.150.3","0","","","","0"
"2019","Quebec","2016A000224","Wollastonite (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277421087","7.151.4","0","","","","0"
"2019","Quebec","2016A000224","Zeolite (tonnes)","Quantity produced","Tonnes","287","units","0","v1277421088","7.152.1","0","","","","0"
"2019","Quebec","2016A000224","Zeolite (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277421089","7.152.2","0","","","","0"
"2019","Quebec","2016A000224","Zeolite (tonnes)","Closing inventories","Tonnes","287","units","0","v1277421090","7.152.3","0","","","","0"
"2019","Quebec","2016A000224","Zeolite (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277421091","7.153.4","0","","","","0"
"2019","Quebec","2016A000224","Aggregates, clay and refractory minerals (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1287584102","7.154.4","918855","","","","0"
"2019","Quebec","2016A000224","Clay (tonnes)","Quantity produced","Tonnes","287","units","0","v1277421212","7.80.1","0","","","","0"
"2019","Quebec","2016A000224","Clay (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277421213","7.80.2","0","","","","0"
"2019","Quebec","2016A000224","Clay (tonnes)","Closing inventories","Tonnes","287","units","0","v1277421214","7.80.3","0","","","","0"
"2019","Quebec","2016A000224","Clay (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277421215","7.81.4","0","","","","0"
"2019","Quebec","2016A000224","Clay products (tonnes)","Quantity produced","Tonnes","287","units","0","v1277421216","7.82.1","0","","","","0"
"2019","Quebec","2016A000224","Clay products (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277421217","7.82.2","0","","","","0"
"2019","Quebec","2016A000224","Clay products (tonnes)","Closing inventories","Tonnes","287","units","0","v1277421218","7.82.3","0","","","","0"
"2019","Quebec","2016A000224","Clay products (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277421219","7.83.4","0","","","","0"
"2019","Quebec","2016A000224","Lime (tonnes)","Quantity produced","Tonnes","287","units","0","v1277421239","7.92.1","","x","","","0"
"2019","Quebec","2016A000224","Lime (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277421240","7.92.2","","x","","","0"
"2019","Quebec","2016A000224","Lime (tonnes)","Closing inventories","Tonnes","287","units","0","v1277421241","7.92.3","0","","","","0"
"2019","Quebec","2016A000224","Lime, quicklime (tonnes)","Quantity produced","Tonnes","287","units","0","v1277421242","7.93.1","","x","","","0"
"2019","Quebec","2016A000224","Lime, quicklime (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277421243","7.93.2","","x","","","0"
"2019","Quebec","2016A000224","Lime, quicklime (tonnes)","Closing inventories","Tonnes","287","units","0","v1277421244","7.93.3","0","","","","0"
"2019","Quebec","2016A000224","Lime, hydrated lime (tonnes)","Quantity produced","Tonnes","287","units","0","v1277421245","7.94.1","","x","","","0"
"2019","Quebec","2016A000224","Lime, hydrated lime (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277421246","7.94.2","","x","","","0"
"2019","Quebec","2016A000224","Lime, hydrated lime (tonnes)","Closing inventories","Tonnes","287","units","0","v1277421247","7.94.3","0","","","","0"
"2019","Quebec","2016A000224","Lime (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277421248","7.95.4","","x","","","0"
"2019","Quebec","2016A000224","Lime, quicklime (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277421249","7.96.4","","x","","","0"
"2019","Quebec","2016A000224","Lime, hydrated lime (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277421250","7.97.4","","x","","","0"
"2019","Quebec","2016A000224","Magnesite (tonnes)","Quantity produced","Tonnes","287","units","0","v1277421251","7.98.1","0","","","","0"
